timestamp,altitudeAboveGroundLevel,pressure
508.676052,-0.184959412,100525.555
508.696048,-0.184959412,100525.539
508.716048,-0.158538818,100525.242
508.736056,-0.187606812,100525.594
508.756056,-0.179679871,100525.5
508.776048,-0.161178589,100525.25
508.796052,-0.158538818,100525.219
508.81606,-0.145324707,100525.07
508.836056,-0.200813293,100525.734
508.856056,-0.224594116,100526.039
508.876052,-0.198173523,100525.703
508.896052,-0.187606812,100525.586
508.916052,-0.184959412,100525.555
508.936056,-0.237808228,100526.195
508.956064,-0.243095398,100526.242
508.976052,-0.221954346,100526.008
508.996052,-0.206100464,100525.789
509.016052,-0.248374939,100526.305
509.036052,-0.303871155,100526.977
509.0564,-0.330291748,100527.289
509.076064,-0.34614563,100527.469
509.096052,-0.372566223,100527.789
509.116052,-0.364639282,100527.695
509.136056,-0.388420105,100527.992
509.15606,-0.43598175,100528.531
509.17606,-0.459762573,100528.844
509.196052,-0.43862915,100528.586
509.216056,-0.457122803,100528.797
509.236052,-0.494117737,100529.25
509.256056,-0.470336914,100528.953
509.276056,-0.42805481,100528.445
509.296068,-0.401634216,100528.148
509.316056,-0.422775269,100528.406
509.33606,-0.454483032,100528.781
509.35606,-0.383140564,100527.914
509.376072,-0.356712341,100527.602
509.396068,-0.295936584,100526.883
509.416068,-0.203460693,100525.773
509.43606,-0.158538818,100525.219
509.456064,-0.092483521,100524.445
509.476056,-0.092483521,100524.438
509.496056,-0.021141052,100523.602
509.516064,-0.021141052,100523.602
509.53606,-0.013214111,100523.5
509.55606,-0.039634705,100523.805
509.576056,-0.007926941,100523.422
509.596068,-0.029067993,100523.68
509.616068,-0.029067993,100523.68
509.63606,-0.050201416,100523.953
509.65606,-0.071342468,100524.188
509.676056,-0.08190918,100524.312
509.696056,-0.063415527,100524.086
509.716056,-0.060775757,100524.055
509.736056,-0.066055298,100524.141
509.75606,-0.047561646,100523.906
509.776056,-0.063415527,100524.086
509.796056,-0.129470825,100524.875
509.816072,-0.134757996,100524.953
509.836068,-0.155899048,100525.211
509.85606,-0.184959412,100525.555
509.87606,-0.227241516,100526.047
509.896056,-0.253662109,100526.375
509.916324,-0.243095398,100526.242
509.936076,-0.229881287,100526.078
509.95608,-0.214027405,100525.906
509.976064,-0.200813293,100525.75
509.996056,-0.187606812,100525.57
510.016068,-0.1743927,100525.43
510.036076,-0.179679871,100525.492
510.056072,-0.158538818,100525.219
510.07606,-0.140045166,100525.008
510.09606,-0.145324707,100525.086
510.11606,-0.145324707,100525.07
510.136064,-0.1743927,100525.43
510.156076,-0.150611877,100525.125
510.176072,-0.129470825,100524.875
510.19606,-0.118904114,100524.766
510.21606,-0.118904114,100524.766
510.236064,-0.121543884,100524.797
510.256064,-0.108337402,100524.641
510.27606,-0.118904114,100524.758
510.29606,-0.121543884,100524.781
510.31606,-0.121543884,100524.781
510.33606,-0.163825989,100525.289
510.356064,-0.203460693,100525.781
510.376064,-0.206100464,100525.812
510.396064,-0.192886353,100525.648
510.416064,-0.17175293,100525.383
510.43606,-0.124191284,100524.812
510.456076,-0.105690002,100524.617
510.47606,-0.089836121,100524.422
510.49606,-0.124191284,100524.812
510.516076,-0.140045166,100525.008
510.53606,-0.206100464,100525.797
510.556064,-0.158538818,100525.227
510.57606,-0.200813293,100525.734
510.596068,-0.206100464,100525.797
510.616068,-0.227241516,100526.062
510.636064,-0.219314575,100525.953
510.65606,-0.245735168,100526.281
510.67606,-0.232521057,100526.117
510.69606,-0.227241516,100526.055
510.716064,-0.198173523,100525.703
510.736064,-0.214027405,100525.906
510.756068,-0.203460693,100525.758
510.776064,-0.187606812,100525.57
510.796064,-0.206100464,100525.805
510.816068,-0.17175293,100525.391
510.836068,-0.16910553,100525.375
510.856064,-0.16910553,100525.359
510.876064,-0.142684937,100525.055
510.896064,-0.145324707,100525.07
510.916068,-0.166465759,100525.336
510.936088,-0.1743927,100525.422
510.956076,-0.195533752,100525.68
510.976072,-0.229881287,100526.086
510.996064,-0.221954346,100526.008
511.016064,-0.229881287,100526.094
511.036072,-0.243095398,100526.242
511.056072,-0.224594116,100526.016
511.076064,-0.187606812,100525.594
511.096064,-0.203460693,100525.781
511.116064,-0.219314575,100525.945
511.136068,-0.200813293,100525.75
511.156084,-0.192886353,100525.648
511.17608,-0.158538818,100525.227
511.196064,-0.100410461,100524.547
511.216068,-0.118904114,100524.766
511.236068,-0.110977173,100524.672
511.256076,-0.134757996,100524.961
511.276072,-0.126831055,100524.852
511.296064,-0.161178589,100525.25
511.316068,-0.153251648,100525.164
511.336072,-0.1743927,100525.406
511.356068,-0.232521057,100526.109
511.37608,-0.274803162,100526.609
511.39608,-0.317077637,100527.109
511.416068,-0.361999512,100527.664
511.436068,-0.398994446,100528.109
511.456068,-0.417488098,100528.32
511.476076,-0.43862915,100528.586
511.496068,-0.457122803,100528.789
511.516068,-0.454483032,100528.781
511.536068,-0.467689514,100528.93
511.556072,-0.465049744,100528.906
511.576068,-0.472976685,100528.984
511.596072,-0.417488098,100528.312
511.616076,-0.420127869,100528.344
511.636068,-0.449195862,100528.703
511.656072,-0.43862915,100528.57
511.676068,-0.409561157,100528.227
511.696068,-0.3487854,100527.516
511.716072,-0.280082703,100526.688
511.736076,-0.26158905,100526.461
511.756072,-0.177032471,100525.461
511.776068,-0.124191284,100524.828
511.796072,-0.132118225,100524.922
511.816068,-0.076629639,100524.266
511.836068,-0.092483521,100524.445
511.856072,-0.068702698,100524.164
511.876072,-0.018493652,100523.547
511.896068,-0.002639771,100523.367
511.916336,-0.00528717,100523.398
511.93608,0.021141052,100523.102
511.95608,0.023780823,100523.055
511.976068,0.021141052,100523.086
511.996072,0.060775757,100522.609
512.016072,0.034347534,100522.93
512.036072,-0.018493652,100523.555
512.056072,-0.018493652,100523.555
512.076072,-0.050201416,100523.945
512.096072,-0.068702698,100524.172
512.116072,-0.103050232,100524.555
512.136072,-0.110977173,100524.664
512.156076,-0.126831055,100524.859
512.176076,-0.166465759,100525.344
512.196068,-0.200813293,100525.734
512.216072,-0.16910553,100525.359
512.236072,-0.245735168,100526.273
512.25608,-0.224594116,100526.023
512.276076,-0.248374939,100526.305
512.296076,-0.235168457,100526.141
512.316072,-0.243095398,100526.242
512.336076,-0.285369873,100526.734
512.356076,-0.343505859,100527.445
512.376084,-0.343505859,100527.43
512.396088,-0.295936584,100526.875
512.416076,-0.314437866,100527.086
512.436072,-0.306510925,100526.992
512.456076,-0.290657043,100526.812
512.476076,-0.229881287,100526.078
512.496088,-0.211387634,100525.859
512.516092,-0.229881287,100526.086
512.53608,-0.192886353,100525.641
512.556076,-0.179679871,100525.492
512.576072,-0.203460693,100525.781
512.596072,-0.195533752,100525.664
512.616072,-0.216667175,100525.93
512.636072,-0.206100464,100525.797
512.656072,-0.219314575,100525.945
512.676076,-0.195533752,100525.68
512.696072,-0.166465759,100525.336
512.71608,-0.163825989,100525.289
512.736076,-0.211387634,100525.875
512.756076,-0.219314575,100525.945
512.776076,-0.161178589,100525.258
512.796076,-0.184959412,100525.555
512.816076,-0.1743927,100525.414
512.83608,-0.206100464,100525.812
512.856076,-0.214027405,100525.898
512.876076,-0.219314575,100525.961
512.896072,-0.219314575,100525.961
512.916076,-0.214027405,100525.883
512.936084,-0.221954346,100525.977
512.956096,-0.190246582,100525.617
512.976076,-0.16910553,100525.359
512.996076,-0.192886353,100525.633
513.016076,-0.190246582,100525.625
513.03608,-0.235168457,100526.156
513.056084,-0.25630188,100526.406
513.076076,-0.245735168,100526.273
513.096076,-0.235168457,100526.156
513.116076,-0.25630188,100526.414
513.136076,-0.288009644,100526.773
513.15608,-0.301223755,100526.922
513.176076,-0.280082703,100526.68
513.196076,-0.272155762,100526.594
513.21608,-0.335578918,100527.359
513.236076,-0.335578918,100527.344
513.256084,-0.3514328,100527.531
513.276084,-0.327651978,100527.266
513.296076,-0.280082703,100526.703
513.316076,-0.272155762,100526.578
513.336076,-0.269515991,100526.555
513.35608,-0.264228821,100526.492
513.37608,-0.195533752,100525.672
513.39608,-0.237808228,100526.18
513.41608,-0.224594116,100526.031
513.436092,-0.237808228,100526.18
513.45608,-0.26158905,100526.453
513.476084,-0.285369873,100526.734
513.496092,-0.309150696,100527.031
513.516092,-0.317077637,100527.141
513.536088,-0.317077637,100527.141
513.556084,-0.327651978,100527.242
513.57608,-0.330291748,100527.289
513.59608,-0.359359741,100527.625
513.616084,-0.377853394,100527.859
513.63608,-0.420127869,100528.344
513.656084,-0.425415039,100528.414
513.67608,-0.42805481,100528.445
513.696088,-0.412200928,100528.258
513.716084,-0.404273987,100528.172
513.736088,-0.372566223,100527.797
513.75608,-0.412200928,100528.258
513.77608,-0.396347046,100528.07
513.79608,-0.401634216,100528.133
513.81608,-0.412200928,100528.266
513.836096,-0.420127869,100528.359
513.85608,-0.406921387,100528.188
513.87608,-0.393707275,100528.055
513.89608,-0.385780334,100527.938
513.916344,-0.306510925,100527.008
513.936108,-0.25894928,100526.43
513.956104,-0.269515991,100526.562
513.976092,-0.25894928,100526.43
513.996092,-0.240447998,100526.211
514.016084,-0.211387634,100525.859
514.036104,-0.190246582,100525.617
514.0561,-0.190246582,100525.617
514.076096,-0.17175293,100525.398
514.096084,-0.140045166,100525.008
514.116084,-0.140045166,100525.023
514.136084,-0.142684937,100525.055
514.156096,-0.066055298,100524.125
514.176084,-0.076629639,100524.258
514.196084,-0.042274475,100523.844
514.216084,-0.007926941,100523.43
514.236084,0.044921875,100522.82
514.256104,0.058128357,100522.648
514.2761,0.068702698,100522.531
514.296084,0.031707764,100522.969
514.316084,0.044921875,100522.82
514.336084,0.055488586,100522.664
514.356084,0.026420593,100523.031
514.376084,0.013214111,100523.195
514.396084,-0.044921875,100523.891
514.416084,-0.08719635,100524.367
514.436084,-0.097763062,100524.5
514.456084,-0.08719635,100524.367
514.476084,-0.105690002,100524.602
514.496096,-0.16910553,100525.352
514.516096,-0.182319641,100525.531
514.536088,-0.198173523,100525.695
514.556084,-0.227241516,100526.047
514.576084,-0.195533752,100525.68
514.596084,-0.203460693,100525.781
514.616088,-0.206100464,100525.797
514.636088,-0.219314575,100525.953
514.656092,-0.248374939,100526.312
514.676088,-0.211387634,100525.867
514.696088,-0.179679871,100525.477
514.716096,-0.195533752,100525.664
514.736112,-0.198173523,100525.695
514.756092,-0.1743927,100525.43
514.776088,-0.150611877,100525.148
514.796088,-0.140045166,100525.016
514.816088,-0.126831055,100524.867
514.836092,-0.113616943,100524.703
514.856088,-0.110977173,100524.672
514.876088,-0.116264343,100524.742
514.896084,-0.153251648,100525.164
514.916088,-0.153251648,100525.164
514.9361,-0.177032471,100525.453
514.9561,-0.179679871,100525.5
514.976092,-0.147972107,100525.117
514.996088,-0.155899048,100525.195
515.016088,-0.126831055,100524.844
515.036088,-0.150611877,100525.141
515.056092,-0.142684937,100525.039
515.076088,-0.118904114,100524.773
515.096088,-0.103050232,100524.586
515.116088,-0.105690002,100524.602
515.1361,-0.158538818,100525.227
515.156104,-0.163825989,100525.289
515.176104,-0.145324707,100525.086
515.196088,-0.134757996,100524.953
515.216092,-0.110977173,100524.672
515.236092,-0.126831055,100524.859
515.2561,-0.134757996,100524.953
515.2761,-0.177032471,100525.453
515.296088,-0.192886353,100525.656
515.316088,-0.208740234,100525.828
515.336096,-0.229881287,100526.07
515.356088,-0.211387634,100525.859
515.376096,-0.216667175,100525.922
515.396092,-0.253662109,100526.375
515.4161,-0.240447998,100526.211
515.436088,-0.290657043,100526.805
515.456092,-0.269515991,100526.562
515.476104,-0.306510925,100527.016
515.496096,-0.301223755,100526.922
515.516092,-0.295936584,100526.875
515.536096,-0.272155762,100526.578
515.556096,-0.274803162,100526.617
515.576092,-0.293296814,100526.844
515.596092,-0.282730103,100526.711
515.616092,-0.319725037,100527.164
515.636104,-0.309150696,100527.031
515.656092,-0.325004578,100527.211
515.676092,-0.280082703,100526.688
515.696096,-0.235168457,100526.164
515.7161,-0.253662109,100526.375
515.7361,-0.25894928,100526.422
515.756096,-0.253662109,100526.359
515.776092,-0.25630188,100526.391
515.796092,-0.235168457,100526.164
515.816092,-0.229881287,100526.086
515.836104,-0.208740234,100525.844
515.856096,-0.192886353,100525.641
515.876096,-0.206100464,100525.805
515.896092,-0.195533752,100525.672
515.916376,-0.208740234,100525.828
515.936096,-0.224594116,100526.039
515.956112,-0.253662109,100526.375
515.9761,-0.317077637,100527.125
515.996092,-0.290657043,100526.82
516.016096,-0.298583984,100526.906
516.036116,-0.364639282,100527.688
516.056112,-0.401634216,100528.148
516.076096,-0.375213623,100527.828
516.096092,-0.391067505,100528.008
516.116096,-0.375213623,100527.805
516.136096,-0.343505859,100527.453
516.156124,-0.377853394,100527.852
516.176096,-0.443908691,100528.648
516.196096,-0.459762573,100528.828
516.216096,-0.499397278,100529.312
516.2361,-0.544319153,100529.836
516.256112,-0.544319153,100529.828
516.276108,-0.576026917,100530.203
516.296096,-0.52053833,100529.547
516.316096,-0.483543396,100529.102
516.336096,-0.486190796,100529.156
516.356096,-0.417488098,100528.328
516.376096,-0.340858459,100527.398
516.396096,-0.274803162,100526.609
516.4161,-0.187606812,100525.586
516.436108,-0.150611877,100525.141
516.4561,-0.137397766,100524.977
516.476116,-0.108337402,100524.641
516.496112,-0.08719635,100524.391
516.516112,-0.089836121,100524.422
516.536096,-0.126831055,100524.844
516.5561,-0.147972107,100525.102
516.576096,-0.113616943,100524.695
516.5961,-0.063415527,100524.094
516.616108,-0.058128357,100524.023
516.636112,-0.042274475,100523.844
516.656104,-0.073982239,100524.234
516.676096,-0.058128357,100524.023
516.696112,-0.039634705,100523.828
516.716112,-0.013214111,100523.492
516.736116,-0.013214111,100523.508
516.7561,-0.026420593,100523.648
516.776096,-0.063415527,100524.094
516.796096,-0.097763062,100524.5
516.8161,-0.108337402,100524.648
516.836112,-0.140045166,100525.016
516.856104,-0.118904114,100524.773
516.8761,-0.103050232,100524.562
516.8961,-0.132118225,100524.93
516.9161,-0.155899048,100525.195
516.9361,-0.129470825,100524.875
516.956108,-0.132118225,100524.922
516.9761,-0.16910553,100525.375
516.9961,-0.16910553,100525.375
517.0161,-0.153251648,100525.188
517.036116,-0.147972107,100525.109
517.056116,-0.16910553,100525.367
517.0761,-0.208740234,100525.836
517.0961,-0.203460693,100525.758
517.1161,-0.190246582,100525.625
517.136112,-0.208740234,100525.828
517.156104,-0.221954346,100525.992
517.1761,-0.195533752,100525.688
517.1961,-0.177032471,100525.469
517.2161,-0.179679871,100525.484
517.2361,-0.195533752,100525.664
517.25612,-0.203460693,100525.766
517.276112,-0.198173523,100525.719
517.296104,-0.195533752,100525.664
517.316104,-0.203460693,100525.766
517.3361,-0.227241516,100526.062
517.3561,-0.219314575,100525.961
517.376104,-0.219314575,100525.945
517.3961,-0.203460693,100525.758
517.416104,-0.235168457,100526.141
517.436104,-0.266876221,100526.531
517.456108,-0.248374939,100526.297
517.476104,-0.26158905,100526.477
517.496104,-0.309150696,100527.039
517.516104,-0.269515991,100526.547
517.536104,-0.25630188,100526.391
517.5561,-0.221954346,100525.992
517.5761,-0.243095398,100526.25
517.596104,-0.248374939,100526.297
517.616108,-0.214027405,100525.891
517.636108,-0.179679871,100525.492
517.656108,-0.179679871,100525.477
517.676104,-0.195533752,100525.672
517.696116,-0.142684937,100525.039
517.716116,-0.153251648,100525.172
517.736104,-0.17175293,100525.383
517.756104,-0.108337402,100524.633
517.776104,-0.147972107,100525.117
517.796104,-0.132118225,100524.906
517.816108,-0.110977173,100524.672
517.836108,-0.126831055,100524.867
517.856108,-0.134757996,100524.945
517.876104,-0.153251648,100525.172
517.896104,-0.150611877,100525.141
517.916368,-0.147972107,100525.109
517.936104,-0.132118225,100524.914
517.956112,-0.103050232,100524.57
517.976104,-0.079269409,100524.281
517.996108,-0.110977173,100524.68
518.016108,-0.108337402,100524.625
518.036104,-0.095123291,100524.492
518.056116,-0.153251648,100525.172
518.076116,-0.208740234,100525.836
518.096108,-0.166465759,100525.32
518.116108,-0.198173523,100525.719
518.136112,-0.203460693,100525.781
518.15612,-0.187606812,100525.594
518.176112,-0.240447998,100526.227
518.196108,-0.248374939,100526.32
518.216108,-0.288009644,100526.766
518.236112,-0.277442932,100526.641
518.256124,-0.274803162,100526.625
518.27612,-0.306510925,100527.016
518.296108,-0.298583984,100526.898
518.316108,-0.3514328,100527.539
518.336112,-0.372566223,100527.773
518.356108,-0.364639282,100527.711
518.376108,-0.372566223,100527.797
518.396112,-0.425415039,100528.414
518.41612,-0.412200928,100528.258
518.43612,-0.388420105,100527.977
518.456108,-0.380493164,100527.883
518.476128,-0.422775269,100528.391
518.496116,-0.454483032,100528.758
518.516108,-0.43862915,100528.57
518.536116,-0.451835632,100528.734
518.556116,-0.475616455,100529.023
518.576108,-0.441268921,100528.617
518.596108,-0.43598175,100528.539
518.616112,-0.43862915,100528.57
518.636116,-0.398994446,100528.117
518.656112,-0.330291748,100527.297
518.676108,-0.269515991,100526.562
518.696124,-0.1743927,100525.438
518.71612,-0.121543884,100524.797
518.736112,-0.08190918,100524.336
518.756116,-0.034347534,100523.758
518.776108,0.00528717,100523.297
518.796112,0.042274475,100522.836
518.816112,0.076629639,100522.422
518.836116,0.089836121,100522.273
518.856116,0.166465759,100521.367
518.876116,0.161178589,100521.422
518.896112,0.214027405,100520.773
518.916116,0.219314575,100520.734
518.936112,0.161178589,100521.414
518.956124,0.126831055,100521.828
518.976112,0.100410461,100522.141
518.996112,0.097763062,100522.172
519.016112,0.052848816,100522.711
519.036116,-0.010566711,100523.461
519.05612,-0.021141052,100523.594
519.076112,-0.044921875,100523.891
519.096112,-0.089836121,100524.43
519.116112,-0.108337402,100524.633
519.136112,-0.150611877,100525.141
519.156112,-0.163825989,100525.289
519.176116,-0.216667175,100525.922
519.196112,-0.208740234,100525.844
519.216112,-0.229881287,100526.086
519.236116,-0.243095398,100526.25
519.256128,-0.235168457,100526.156
519.276128,-0.293296814,100526.859
519.296112,-0.266876221,100526.539
519.316116,-0.237808228,100526.188
519.336112,-0.198173523,100525.719
519.356116,-0.179679871,100525.484
519.376128,-0.161178589,100525.281
519.396128,-0.140045166,100525.016
519.416112,-0.16910553,100525.367
519.436112,-0.150611877,100525.156
519.456124,-0.150611877,100525.156
519.47612,-0.192886353,100525.656
519.496112,-0.155899048,100525.203
519.51612,-0.097763062,100524.508
519.53612,-0.129470825,100524.891
519.55612,-0.1743927,100525.438
519.576116,-0.203460693,100525.781
519.596124,-0.187606812,100525.586
519.616124,-0.198173523,100525.719
519.636116,-0.229881287,100526.078
519.65612,-0.240447998,100526.211
519.676116,-0.219314575,100525.961
519.696116,-0.240447998,100526.203
519.716116,-0.221954346,100526.008
519.736116,-0.216667175,100525.914
519.75612,-0.200813293,100525.75
519.776116,-0.232521057,100526.117
519.796116,-0.198173523,100525.719
519.816116,-0.208740234,100525.852
519.836116,-0.182319641,100525.508
519.85612,-0.161178589,100525.266
519.876116,-0.163825989,100525.297
519.896116,-0.140045166,100525.008
519.91638,-0.132118225,100524.906
519.936128,-0.140045166,100525.008
519.95612,-0.147972107,100525.094
519.976116,-0.132118225,100524.914
519.996116,-0.140045166,100525.023
520.016124,-0.089836121,100524.422
520.036128,-0.034347534,100523.75
520.056128,-0.052848816,100523.977
520.07612,-0.076629639,100524.266
520.09612,-0.097763062,100524.508
520.11612,-0.105690002,100524.594
520.136124,-0.108337402,100524.648
520.15612,-0.08190918,100524.336
520.176124,-0.068702698,100524.164
520.19612,-0.073982239,100524.234
520.21612,-0.044921875,100523.875
520.236124,-0.039634705,100523.805
520.256124,-0.08190918,100524.336
520.27612,-0.08190918,100524.32
520.29612,-0.110977173,100524.656
520.31612,-0.089836121,100524.406
520.336124,-0.116264343,100524.727
520.35612,-0.079269409,100524.297
520.376136,-0.092483521,100524.445
520.396128,-0.105690002,100524.594
520.41612,-0.060775757,100524.062
520.436124,-0.134757996,100524.961
520.456124,-0.166465759,100525.32
520.476128,-0.17175293,100525.383
520.496124,-0.190246582,100525.617
520.516124,-0.187606812,100525.586
520.53612,-0.192886353,100525.656
520.556124,-0.203460693,100525.758
520.57612,-0.203460693,100525.781
520.596124,-0.224594116,100526.016
520.616124,-0.232521057,100526.102
520.63612,-0.280082703,100526.703
520.656124,-0.306510925,100527.016
520.67612,-0.311798096,100527.07
520.69612,-0.319725037,100527.148
520.71614,-0.359359741,100527.633
520.736124,-0.385780334,100527.938
520.756124,-0.375213623,100527.805
520.776124,-0.377853394,100527.852
520.796124,-0.356712341,100527.609
520.816136,-0.309150696,100527.039
520.836136,-0.356712341,100527.609
520.856124,-0.367286682,100527.719
520.876124,-0.34614563,100527.461
520.896124,-0.3514328,100527.539
520.916124,-0.338218689,100527.391
520.936132,-0.314437866,100527.086
520.956124,-0.251022339,100526.336
520.976124,-0.17175293,100525.391
520.996124,-0.134757996,100524.961
521.016124,-0.089836121,100524.406
521.036152,-0.068702698,100524.156
521.056124,-0.021141052,100523.602
521.076124,-0.021141052,100523.609
521.096124,0.029067993,100523.008
521.116124,0.044921875,100522.812
521.13614,0.073982239,100522.469
521.156128,0.079269409,100522.406
521.176128,0.08719635,100522.305
521.196124,0.044921875,100522.805
521.216128,0.023780823,100523.07
521.236128,-0.031707764,100523.719
521.256128,0.002639771,100523.32
521.276124,-0.015853882,100523.531
521.296124,-0.047561646,100523.906
521.316128,-0.050201416,100523.945
521.336132,-0.058128357,100524.031
521.356124,0.010566711,100523.227
521.376128,-0.021141052,100523.609
521.396128,-0.063415527,100524.094
521.416124,-0.095123291,100524.484
521.436132,-0.079269409,100524.281
521.456124,-0.142684937,100525.055
521.476128,-0.150611877,100525.156
521.496128,-0.200813293,100525.75
521.516128,-0.211387634,100525.859
521.536128,-0.237808228,100526.172
521.556128,-0.206100464,100525.805
521.576128,-0.179679871,100525.5
521.596144,-0.137397766,100525
521.616144,-0.137397766,100524.969
521.636128,-0.147972107,100525.094
521.656132,-0.113616943,100524.711
521.676128,-0.150611877,100525.133
521.696128,-0.132118225,100524.93
521.716128,-0.071342468,100524.195
521.736128,-0.08190918,100524.32
521.756132,-0.071342468,100524.188
521.776128,-0.079269409,100524.297
521.796136,-0.100410461,100524.531
521.81614,-0.105690002,100524.609
521.836128,-0.058128357,100524.047
521.856128,-0.036994934,100523.781
521.876128,-0.055488586,100524
521.896128,-0.055488586,100524
521.9164,-0.079269409,100524.273
521.936148,-0.129470825,100524.875
521.956144,-0.089836121,100524.414
521.976128,-0.100410461,100524.547
521.996128,-0.110977173,100524.672
522.016128,-0.121543884,100524.805
522.036156,-0.16910553,100525.375
522.056164,-0.16910553,100525.359
522.076132,-0.142684937,100525.047
522.096132,-0.163825989,100525.297
522.116132,-0.161178589,100525.25
522.13614,-0.161178589,100525.258
522.15614,-0.147972107,100525.109
522.176132,-0.206100464,100525.789
522.196132,-0.161178589,100525.281
522.216132,-0.166465759,100525.344
522.236128,-0.229881287,100526.078
522.256144,-0.221954346,100526.008
522.276148,-0.198173523,100525.711
522.296132,-0.203460693,100525.773
522.316132,-0.235168457,100526.148
522.336132,-0.298583984,100526.906
522.356148,-0.327651978,100527.242
522.376144,-0.343505859,100527.43
522.39614,-0.356712341,100527.594
522.416132,-0.327651978,100527.266
522.436132,-0.293296814,100526.844
522.456144,-0.25630188,100526.391
522.476132,-0.290657043,100526.797
522.496132,-0.317077637,100527.133
522.516132,-0.317077637,100527.133
522.536132,-0.282730103,100526.711
522.556132,-0.25894928,100526.422
522.576148,-0.200813293,100525.742
522.596148,-0.208740234,100525.844
522.616148,-0.240447998,100526.219
522.63614,-0.219314575,100525.945
522.656132,-0.206100464,100525.797
522.676132,-0.182319641,100525.523
522.696136,-0.16910553,100525.375
522.716136,-0.166465759,100525.32
522.736132,-0.158538818,100525.234
522.756136,-0.192886353,100525.633
522.77614,-0.179679871,100525.484
522.796136,-0.208740234,100525.828
522.81614,-0.224594116,100526.016
522.836144,-0.227241516,100526.047
522.856136,-0.232521057,100526.125
522.876136,-0.216667175,100525.922
522.896136,-0.216667175,100525.922
522.91614,-0.232521057,100526.102
522.936152,-0.235168457,100526.156
522.956136,-0.25894928,100526.438
522.976136,-0.293296814,100526.828
522.996136,-0.295936584,100526.875
523.016136,-0.295936584,100526.875
523.036144,-0.327651978,100527.258
523.056136,-0.343505859,100527.453
523.076136,-0.361999512,100527.656
523.096136,-0.359359741,100527.617
523.116136,-0.3514328,100527.555
523.136144,-0.406921387,100528.188
523.156144,-0.388420105,100527.969
523.176136,-0.417488098,100528.32
523.196136,-0.383140564,100527.906
523.216136,-0.372566223,100527.773
523.23614,-0.380493164,100527.898
523.25614,-0.375213623,100527.812
523.276136,-0.359359741,100527.617
523.296136,-0.330291748,100527.297
523.31614,-0.235168457,100526.164
523.33614,-0.179679871,100525.492
523.356144,-0.158538818,100525.227
523.37614,-0.126831055,100524.867
523.39614,-0.110977173,100524.656
523.41614,-0.076629639,100524.258
523.436144,-0.095123291,100524.492
523.45614,-0.039634705,100523.828
523.476144,-0.055488586,100524.016
523.496164,-0.052848816,100523.969
523.51614,-0.021141052,100523.586
523.53614,-0.031707764,100523.727
523.55614,-0.066055298,100524.117
523.576148,-0.08190918,100524.328
523.596144,-0.095123291,100524.492
523.61614,-0.126831055,100524.852
523.636144,-0.184959412,100525.555
523.656144,-0.17175293,100525.391
523.67614,-0.221954346,100525.992
523.69614,-0.200813293,100525.742
523.716156,-0.240447998,100526.203
523.73614,-0.25630188,100526.414
523.75614,-0.253662109,100526.383
523.77614,-0.280082703,100526.703
523.79614,-0.277442932,100526.656
523.81614,-0.269515991,100526.547
523.836144,-0.266876221,100526.531
523.856148,-0.301223755,100526.922
523.87614,-0.288009644,100526.789
523.89614,-0.26158905,100526.477
523.916472,-0.245735168,100526.258
523.936164,-0.208740234,100525.82
523.95614,-0.192886353,100525.641
523.97614,-0.203460693,100525.773
523.99614,-0.214027405,100525.891
524.016144,-0.221954346,100525.984
524.03614,-0.269515991,100526.57
524.056156,-0.272155762,100526.578
524.076144,-0.266876221,100526.531
524.09614,-0.282730103,100526.727
524.11614,-0.25894928,100526.422
524.136144,-0.301223755,100526.93
524.156152,-0.311798096,100527.078
524.17614,-0.34614563,100527.484
524.196144,-0.317077637,100527.109
524.216148,-0.285369873,100526.75
524.236148,-0.280082703,100526.68
524.256144,-0.317077637,100527.117
524.276156,-0.354072571,100527.57
524.296144,-0.332931519,100527.32
524.316144,-0.335578918,100527.352
524.336148,-0.354072571,100527.57
524.356148,-0.364639282,100527.688
524.376148,-0.364639282,100527.688
524.396144,-0.288009644,100526.773
524.416144,-0.327651978,100527.25
524.436144,-0.338218689,100527.383
524.456152,-0.303871155,100526.977
524.476144,-0.280082703,100526.695
524.49616,-0.293296814,100526.859
524.516144,-0.288009644,100526.781
524.536144,-0.245735168,100526.258
524.556148,-0.26158905,100526.461
524.576156,-0.200813293,100525.734
524.59616,-0.195533752,100525.672
524.616148,-0.221954346,100525.992
524.636144,-0.235168457,100526.141
524.656152,-0.182319641,100525.516
524.676144,-0.219314575,100525.969
524.696152,-0.161178589,100525.25
524.716152,-0.184959412,100525.547
524.736148,-0.221954346,100525.984
524.756144,-0.214027405,100525.883
524.776144,-0.208740234,100525.836
524.796144,-0.224594116,100526.016
524.816148,-0.243095398,100526.242
524.836152,-0.264228821,100526.5
524.856152,-0.272155762,100526.578
524.876148,-0.25630188,100526.391
524.896148,-0.251022339,100526.344
524.916152,-0.235168457,100526.164
524.936152,-0.216667175,100525.922
524.956152,-0.206100464,100525.805
524.976148,-0.229881287,100526.086
524.996148,-0.227241516,100526.055
525.016148,-0.216667175,100525.922
525.036148,-0.266876221,100526.539
525.056152,-0.277442932,100526.648
525.076148,-0.290657043,100526.797
525.096148,-0.301223755,100526.945
525.116148,-0.354072571,100527.578
525.136156,-0.406921387,100528.188
